,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Passenger Satisfaction
19285,50405,Female,disloyal Customer,45,Business travel,Eco,89,1,0,0,2,2,0,3,2,5,5,5,3,2,2,0,31,Dissatisfied
19286,128154,Female,Loyal Customer,59,Business travel,Business,1788,1,1,1,1,4,3,5,5,5,4,5,5,5,5,0,0,Satisfied
19287,16506,Male,Loyal Customer,32,Personal Travel,Eco,195,2,4,2,4,4,2,4,4,1,2,2,1,3,4,1,0,Dissatisfied
19288,115215,Female,Loyal Customer,24,Business travel,Business,362,3,2,2,2,3,2,3,3,2,4,4,3,3,3,34,26,Dissatisfied
19289,10786,Female,Loyal Customer,25,Business travel,Business,224,2,2,2,2,4,4,4,4,5,2,5,5,5,4,0,0,Satisfied
19290,38971,Female,Loyal Customer,52,Business travel,Eco,406,2,2,2,2,4,1,3,2,2,2,2,1,2,2,0,42,Dissatisfied
19291,109615,Male,Loyal Customer,60,Business travel,Business,930,1,1,1,1,2,4,5,5,5,5,5,3,5,5,12,12,Neutral
19292,62928,Male,Loyal Customer,49,Business travel,Business,948,3,2,2,2,1,3,4,3,3,2,3,1,3,2,0,0,Dissatisfied
19293,4530,Female,Loyal Customer,23,Business travel,Business,2559,1,1,1,1,4,4,4,4,3,3,5,3,5,4,0,0,Neutral
19294,87356,Female,Loyal Customer,53,Business travel,Business,3944,4,4,1,4,3,5,5,4,4,4,4,3,4,3,1,2,Satisfied
19295,42602,Female,disloyal Customer,39,Business travel,Business,866,2,2,2,1,4,2,4,4,3,2,4,3,2,4,0,0,Dissatisfied
19296,67001,Female,Loyal Customer,53,Business travel,Business,985,4,4,4,4,2,4,4,5,5,5,5,4,5,4,0,0,Satisfied
19297,109400,Female,disloyal Customer,25,Business travel,Business,1189,5,5,5,4,2,5,2,2,3,4,5,4,4,2,0,0,Satisfied
19298,95092,Female,Loyal Customer,19,Personal Travel,Eco,189,2,5,2,4,5,2,5,5,4,2,4,4,5,5,8,16,Satisfied
19299,10155,Female,Loyal Customer,60,Business travel,Business,3552,3,3,3,3,2,5,4,5,5,5,5,5,5,3,0,0,Satisfied
19300,52640,Female,Loyal Customer,16,Personal Travel,Eco,119,2,5,2,2,3,2,3,3,4,3,4,1,2,3,0,0,Dissatisfied
19301,15604,Female,disloyal Customer,36,Business travel,Eco,229,4,2,4,3,4,4,4,4,3,4,4,2,4,4,74,66,Satisfied
19302,55021,Female,Loyal Customer,60,Business travel,Business,1379,1,1,1,1,3,5,5,5,5,5,5,3,5,4,0,0,Satisfied
19303,23744,Female,Loyal Customer,41,Personal Travel,Business,1083,2,5,2,5,5,4,3,5,5,2,5,1,5,4,0,10,Satisfied
19304,123465,Female,Loyal Customer,34,Business travel,Business,2077,2,2,2,2,2,5,4,4,4,4,4,3,4,5,6,0,Neutral
19305,44948,Male,Loyal Customer,41,Business travel,Business,397,3,2,1,2,1,2,2,3,3,3,3,1,3,2,38,42,Dissatisfied
19306,31148,Male,Loyal Customer,36,Business travel,Business,3057,3,1,1,1,3,2,1,3,3,3,3,1,3,2,22,14,Dissatisfied
19307,93289,Female,Loyal Customer,65,Personal Travel,Eco,806,3,4,3,2,5,2,5,1,1,3,1,5,1,5,0,0,Dissatisfied
19308,54745,Male,Loyal Customer,56,Personal Travel,Eco,854,2,4,2,3,5,2,5,5,5,2,5,3,5,5,0,0,Satisfied
19309,818,Female,Loyal Customer,37,Business travel,Business,3853,3,3,3,3,1,2,2,3,3,3,3,3,3,1,0,0,Dissatisfied
19310,95694,Male,Loyal Customer,41,Business travel,Business,3261,0,4,0,1,4,4,4,3,3,3,3,5,3,3,0,0,Dissatisfied
19311,58023,Female,Loyal Customer,9,Personal Travel,Eco,1721,4,4,4,5,3,4,3,3,5,5,3,5,4,3,56,52,Satisfied
19312,45245,Female,Loyal Customer,36,Personal Travel,Eco,1013,4,4,4,3,2,4,3,2,3,4,3,2,4,2,0,0,Neutral
19313,59668,Female,Loyal Customer,7,Personal Travel,Eco,854,2,5,2,1,1,2,1,1,4,5,4,5,5,1,3,0,Dissatisfied
19314,123875,Male,Loyal Customer,48,Business travel,Business,2440,1,1,1,1,3,5,5,5,5,5,5,5,5,3,0,1,Satisfied
19315,51291,Female,disloyal Customer,30,Business travel,Eco Plus,110,2,3,3,5,5,3,5,5,1,4,3,4,1,5,30,30,Satisfied
19316,21302,Female,Loyal Customer,65,Personal Travel,Eco,620,3,5,3,3,4,4,5,3,3,3,3,3,3,5,0,0,Satisfied
19317,10180,Male,Loyal Customer,45,Business travel,Business,2536,5,5,5,5,4,5,5,1,1,2,1,5,1,4,0,0,Satisfied
19318,8371,Male,Loyal Customer,46,Business travel,Business,701,3,3,3,3,3,3,4,3,3,2,3,4,3,4,0,7,Neutral
19319,27070,Female,Loyal Customer,66,Personal Travel,Eco,1399,2,3,2,4,4,5,4,4,4,2,4,1,4,3,14,2,Neutral
19320,125061,Female,Loyal Customer,42,Business travel,Business,90,1,1,1,1,4,4,4,5,5,5,5,3,5,4,0,4,Neutral
19321,59180,Female,Loyal Customer,48,Business travel,Business,1440,1,1,1,1,4,5,4,2,2,2,2,3,2,3,1,0,Dissatisfied
19322,113701,Male,Loyal Customer,14,Personal Travel,Eco,223,4,2,0,4,4,0,2,4,2,2,4,2,4,4,0,0,Dissatisfied
19323,99661,Female,Loyal Customer,23,Personal Travel,Eco,920,5,4,5,3,5,5,5,5,4,3,5,4,4,5,7,2,Satisfied
19324,48088,Male,Loyal Customer,47,Business travel,Eco,192,3,2,2,2,3,3,3,3,4,2,5,4,3,3,0,0,Neutral
19325,53951,Male,Loyal Customer,52,Business travel,Business,1325,5,5,5,5,2,4,4,5,5,4,5,1,5,4,0,0,Satisfied
19326,118546,Female,Loyal Customer,45,Business travel,Business,3970,2,4,2,2,2,4,5,4,4,4,4,3,4,5,4,0,Satisfied
19327,63453,Male,Loyal Customer,47,Business travel,Business,447,1,1,1,1,4,4,5,5,5,5,5,4,5,5,40,29,Satisfied
19328,121460,Female,Loyal Customer,9,Personal Travel,Eco,257,5,4,5,3,3,5,2,3,4,2,3,1,3,3,0,0,Neutral
19329,27331,Female,Loyal Customer,40,Business travel,Business,679,3,3,3,3,5,3,1,5,5,5,5,1,5,5,0,0,Satisfied
19330,11992,Female,Loyal Customer,29,Personal Travel,Eco,643,2,5,2,1,5,2,5,5,4,2,5,5,4,5,19,8,Satisfied
19331,762,Female,Loyal Customer,37,Business travel,Business,3638,3,3,3,3,2,5,4,5,5,5,4,5,5,4,0,0,Satisfied
19332,59662,Female,Loyal Customer,45,Personal Travel,Eco,787,1,5,1,1,4,5,4,1,1,1,5,5,1,4,0,0,Dissatisfied
19333,54197,Male,Loyal Customer,66,Personal Travel,Eco,1400,2,5,2,1,2,2,2,2,3,2,5,5,4,2,0,0,Dissatisfied
19334,104666,Male,disloyal Customer,36,Business travel,Eco,241,2,0,2,2,4,2,2,4,1,1,2,5,5,4,9,4,Dissatisfied
19335,62316,Female,disloyal Customer,43,Business travel,Eco,414,3,4,3,3,2,3,2,2,2,1,3,3,3,2,29,19,Dissatisfied
19336,53193,Female,Loyal Customer,26,Business travel,Business,2509,1,1,1,1,4,4,4,2,3,1,4,4,2,4,412,410,Dissatisfied
19337,38699,Male,disloyal Customer,23,Business travel,Eco,953,1,2,2,2,1,2,1,1,2,3,4,5,5,1,0,0,Dissatisfied
19338,45743,Female,disloyal Customer,25,Business travel,Business,391,4,2,4,3,5,4,5,5,3,5,3,4,4,5,10,7,Satisfied
19339,89941,Female,Loyal Customer,7,Personal Travel,Eco,1310,3,3,3,3,2,3,2,2,1,3,4,2,4,2,0,0,Dissatisfied
19340,88245,Female,Loyal Customer,57,Business travel,Business,270,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,2,Satisfied
19341,86037,Male,Loyal Customer,67,Personal Travel,Eco,528,2,4,2,3,5,2,5,5,3,2,4,5,5,5,7,4,Satisfied
19342,91369,Male,Loyal Customer,70,Personal Travel,Eco Plus,270,1,4,1,3,5,1,5,5,3,1,3,4,3,5,0,0,Neutral
19343,58506,Male,Loyal Customer,34,Business travel,Business,3642,4,5,5,5,2,4,3,4,4,4,4,1,4,2,13,18,Satisfied
19344,36022,Male,Loyal Customer,54,Business travel,Business,474,3,3,3,3,3,5,4,4,4,4,4,1,4,2,0,0,Neutral
19345,79079,Male,Loyal Customer,23,Personal Travel,Eco,356,3,4,3,3,3,3,3,3,4,3,5,4,5,3,5,1,Satisfied
19346,55346,Male,disloyal Customer,24,Business travel,Business,594,5,4,5,4,3,5,3,3,5,3,4,4,4,3,1,0,Satisfied
19347,29275,Male,Loyal Customer,38,Business travel,Eco,873,2,5,5,5,2,2,2,2,3,5,4,4,3,2,0,0,Neutral
19348,121524,Male,disloyal Customer,24,Business travel,Business,912,4,3,4,3,5,4,5,5,3,2,5,4,5,5,3,33,Satisfied
19349,44719,Female,Loyal Customer,66,Personal Travel,Eco,67,2,4,0,1,2,4,4,3,3,0,2,3,3,4,10,10,Dissatisfied
19350,83526,Female,Loyal Customer,36,Personal Travel,Eco,946,2,1,1,2,1,1,1,1,3,4,3,4,2,1,0,0,Dissatisfied
19351,123655,Female,Loyal Customer,43,Business travel,Business,2404,0,5,0,1,3,5,5,5,5,1,1,3,5,4,4,0,Neutral
19352,109952,Female,Loyal Customer,24,Personal Travel,Eco,1165,2,4,2,4,2,2,2,2,5,2,4,3,4,2,0,0,Dissatisfied
19353,105119,Female,Loyal Customer,46,Business travel,Eco,220,1,2,2,2,5,2,2,1,1,1,1,2,1,1,32,24,Dissatisfied
19354,88561,Female,Loyal Customer,26,Personal Travel,Eco,581,3,4,3,3,5,3,5,5,5,2,5,4,5,5,0,0,Satisfied
19355,6127,Male,Loyal Customer,58,Business travel,Business,491,2,2,5,2,2,4,5,5,5,5,5,4,5,5,21,8,Satisfied
19356,57447,Male,Loyal Customer,44,Business travel,Business,3705,1,1,3,1,4,4,5,4,4,4,4,5,4,4,14,14,Neutral
19357,66193,Female,Loyal Customer,58,Business travel,Business,1646,2,5,5,5,5,3,3,2,2,2,2,3,2,4,45,33,Neutral
19358,14996,Female,Loyal Customer,23,Business travel,Eco,1201,0,5,0,4,3,0,4,3,2,4,2,3,2,3,0,0,Dissatisfied
19359,18205,Female,Loyal Customer,53,Business travel,Business,2450,1,1,1,1,4,2,3,4,4,4,4,4,4,5,2,43,Neutral
19360,43641,Female,Loyal Customer,27,Business travel,Business,1097,5,5,4,5,2,3,2,2,2,3,3,3,1,2,0,3,Neutral
19361,86833,Male,disloyal Customer,44,Business travel,Eco,484,5,2,4,3,3,4,5,3,3,2,2,2,3,3,41,44,Neutral
19362,81283,Male,Loyal Customer,35,Personal Travel,Eco,1020,3,1,3,2,4,3,4,4,3,1,2,2,3,4,0,15,Dissatisfied
19363,26403,Male,Loyal Customer,24,Personal Travel,Eco,957,4,5,4,4,4,4,4,4,5,3,5,3,4,4,56,43,Satisfied
19364,15191,Male,disloyal Customer,26,Business travel,Eco,500,2,2,2,4,5,2,5,5,4,1,4,1,3,5,0,113,Neutral
19365,7485,Male,Loyal Customer,52,Business travel,Business,925,5,5,5,5,3,4,4,5,5,5,5,4,5,3,0,0,Very Satisfied
19366,55368,Female,disloyal Customer,22,Business travel,Business,678,5,3,5,4,2,5,2,2,3,2,5,5,5,2,0,27,Satisfied
19367,66773,Female,Loyal Customer,31,Business travel,Business,2324,1,1,1,1,3,3,3,3,4,3,4,4,5,3,4,0,Dissatisfied
19368,65375,Male,Loyal Customer,56,Business travel,Business,432,1,1,1,1,5,5,5,4,4,4,4,5,4,4,0,0,Neutral
19369,61759,Male,Loyal Customer,33,Personal Travel,Eco,1303,3,5,3,3,3,3,3,3,3,5,4,5,5,3,0,14,Satisfied
19370,32500,Male,Loyal Customer,44,Business travel,Eco,163,3,2,5,5,3,3,3,3,3,3,3,4,3,3,0,4,Neutral
19371,128069,Female,Loyal Customer,52,Business travel,Business,2860,3,3,3,3,4,4,4,5,2,4,5,4,5,4,0,47,Satisfied
19372,51498,Female,Loyal Customer,21,Personal Travel,Business,370,2,3,5,4,5,5,5,5,3,2,5,2,4,5,0,0,Satisfied
19373,4493,Male,Loyal Customer,42,Business travel,Business,3067,4,4,4,4,2,4,5,5,5,4,5,5,5,4,0,0,Satisfied
19374,114058,Female,disloyal Customer,50,Business travel,Business,1947,1,1,1,2,3,1,3,3,4,5,4,3,5,3,4,13,Dissatisfied
19375,62461,Female,Loyal Customer,28,Personal Travel,Business,1846,3,3,3,4,1,3,1,1,1,2,3,3,4,1,2,0,Dissatisfied
19376,50006,Female,Loyal Customer,59,Business travel,Eco,86,3,4,4,4,3,2,3,3,3,3,3,1,3,4,36,30,Neutral
19377,24719,Male,Loyal Customer,25,Personal Travel,Eco,549,4,5,5,3,2,5,2,2,2,1,4,4,4,2,0,0,Neutral
19378,73650,Female,Loyal Customer,75,Business travel,Business,1664,2,2,2,2,5,3,2,2,2,2,2,3,2,1,0,0,Dissatisfied
19379,16554,Male,disloyal Customer,24,Business travel,Eco,1092,3,3,3,1,3,3,3,3,4,4,3,2,1,3,0,0,Dissatisfied
19380,121637,Female,disloyal Customer,21,Business travel,Eco,912,2,2,2,5,2,2,2,2,5,5,5,3,4,2,0,0,Neutral
19381,58902,Male,disloyal Customer,36,Business travel,Eco,488,1,1,1,3,1,1,4,1,3,4,3,4,3,1,1,0,Dissatisfied
19382,13260,Female,disloyal Customer,22,Business travel,Eco,657,2,4,2,3,2,2,2,2,3,4,4,2,3,2,0,0,Dissatisfied
19383,113353,Female,Loyal Customer,40,Business travel,Business,2401,5,5,5,5,5,4,4,5,5,5,5,4,5,5,0,0,Very Satisfied
19384,61496,Male,Loyal Customer,41,Business travel,Business,2253,1,5,2,5,2,3,3,1,1,1,1,4,1,2,8,0,Dissatisfied
19385,7855,Male,Loyal Customer,15,Personal Travel,Eco,1005,4,3,4,3,4,3,3,2,4,4,1,3,3,3,392,401,Neutral
19386,76058,Male,Loyal Customer,47,Business travel,Business,669,1,2,2,2,5,4,4,1,1,1,1,4,1,4,0,0,Dissatisfied
19387,50732,Male,Loyal Customer,19,Personal Travel,Eco,190,1,4,1,5,3,1,3,3,5,4,5,5,4,3,36,35,Neutral
19388,90498,Female,Loyal Customer,56,Business travel,Business,646,2,2,2,2,5,4,4,5,5,5,5,4,5,4,0,0,Satisfied
19389,110053,Female,Loyal Customer,38,Personal Travel,Eco,2039,3,4,3,3,1,3,2,1,3,3,5,5,5,1,11,13,Neutral
19390,52595,Female,Loyal Customer,35,Business travel,Business,119,2,3,3,3,2,2,2,3,3,2,2,1,3,2,0,13,Dissatisfied
19391,71821,Female,disloyal Customer,21,Business travel,Eco,760,5,5,5,3,3,5,1,3,4,2,4,4,5,3,0,0,Satisfied
19392,39106,Female,Loyal Customer,43,Business travel,Business,2062,1,1,4,1,4,5,1,4,4,4,3,3,4,5,0,0,Neutral
19393,40884,Female,Loyal Customer,57,Personal Travel,Eco,584,3,4,3,5,2,5,4,4,4,3,4,5,4,4,0,0,Satisfied
19394,32196,Male,Loyal Customer,44,Business travel,Business,3573,2,2,2,2,1,2,1,4,4,4,5,3,4,1,4,13,Dissatisfied
19395,29116,Female,Loyal Customer,13,Personal Travel,Eco,679,3,5,3,2,3,3,3,3,5,4,5,5,4,3,0,0,Satisfied
19396,61838,Female,disloyal Customer,37,Business travel,Business,1379,3,3,3,3,1,3,1,1,3,5,5,3,4,1,0,4,Dissatisfied
19397,110883,Male,Loyal Customer,48,Business travel,Business,404,5,5,5,5,5,4,5,5,5,5,5,3,5,5,8,7,Very Satisfied
19398,76777,Female,Loyal Customer,22,Business travel,Business,2768,2,3,1,3,2,3,2,2,3,3,4,2,4,2,0,0,Dissatisfied
19399,13231,Male,Loyal Customer,24,Business travel,Business,771,2,3,3,3,2,2,2,2,2,2,3,3,4,2,0,0,Dissatisfied
19400,70524,Female,Loyal Customer,49,Business travel,Business,1258,3,3,3,3,3,5,4,5,5,5,5,4,5,5,0,0,Satisfied
19401,88007,Female,Loyal Customer,45,Business travel,Business,270,2,2,2,2,2,4,4,5,5,5,5,4,5,4,5,1,Satisfied
19402,90854,Male,Loyal Customer,53,Business travel,Eco,646,3,3,3,3,2,3,2,2,3,1,4,4,4,2,0,3,Dissatisfied
19403,39993,Male,Loyal Customer,54,Business travel,Eco,508,3,5,5,5,3,3,3,3,2,1,2,3,2,3,9,17,Neutral
19404,59900,Female,Loyal Customer,43,Business travel,Business,1023,4,4,4,4,4,5,5,3,3,3,3,3,3,4,0,0,Satisfied
19405,88139,Female,disloyal Customer,38,Business travel,Business,442,5,0,0,3,4,0,4,4,4,3,5,5,5,4,8,3,Neutral
19406,27232,Male,disloyal Customer,9,Business travel,Eco,1024,3,3,3,3,3,3,3,3,5,4,2,5,4,3,0,0,Neutral
19407,24636,Male,Loyal Customer,52,Personal Travel,Eco,666,2,1,2,3,5,2,5,5,1,2,4,2,3,5,2,0,Neutral
19408,53674,Female,Loyal Customer,39,Business travel,Business,2928,1,1,1,1,5,1,2,4,4,4,4,3,4,5,17,0,Dissatisfied
19409,4994,Female,Loyal Customer,27,Business travel,Business,3450,3,4,4,4,3,3,3,3,1,3,4,4,4,3,0,0,Neutral
19410,90889,Male,disloyal Customer,27,Business travel,Business,270,2,2,2,4,3,2,3,3,1,5,3,4,3,3,41,51,Dissatisfied
19411,102685,Female,Loyal Customer,64,Business travel,Eco,255,1,5,5,5,5,4,4,1,1,1,1,3,1,3,13,40,Dissatisfied
19412,97782,Female,disloyal Customer,21,Business travel,Eco,471,3,0,3,4,2,3,2,2,4,3,4,5,4,2,112,116,Dissatisfied
19413,107474,Female,Loyal Customer,29,Business travel,Business,711,5,5,5,5,3,4,3,3,5,2,4,3,4,3,0,0,Satisfied
19414,4658,Male,Loyal Customer,52,Business travel,Business,3847,3,1,5,1,4,3,2,3,3,3,3,2,3,4,0,0,Dissatisfied
19415,58656,Male,Loyal Customer,13,Personal Travel,Eco,867,3,4,3,3,3,5,2,3,3,5,5,2,3,2,157,142,Neutral
19416,57111,Female,Loyal Customer,45,Business travel,Eco,1222,2,2,4,4,1,4,3,3,3,2,3,1,3,2,9,0,Dissatisfied
19417,101560,Female,Loyal Customer,53,Business travel,Business,2658,0,1,1,4,5,4,4,3,3,2,2,4,3,5,29,26,Dissatisfied
19418,99938,Male,Loyal Customer,62,Personal Travel,Eco Plus,764,2,4,2,1,3,2,5,3,4,3,4,5,5,3,6,20,Neutral
19419,113275,Male,Loyal Customer,47,Business travel,Business,414,5,5,5,5,5,4,5,4,4,4,4,3,4,3,43,37,Satisfied
19420,129675,Female,disloyal Customer,39,Business travel,Business,447,1,1,1,4,4,1,4,4,3,1,4,3,4,4,0,0,Dissatisfied
19421,89651,Male,disloyal Customer,26,Business travel,Business,1096,2,2,2,2,2,2,2,2,2,3,3,2,3,2,0,0,Dissatisfied
19422,45390,Male,Loyal Customer,31,Business travel,Eco Plus,222,4,5,5,5,4,4,4,4,1,5,2,4,4,4,0,0,Satisfied
19423,54320,Male,Loyal Customer,16,Business travel,Business,1597,5,5,5,5,4,4,4,4,1,4,3,3,5,4,0,0,Satisfied
19424,8033,Female,Loyal Customer,47,Business travel,Business,2324,1,1,1,1,4,5,4,4,4,4,4,4,4,3,0,0,Neutral
19425,123772,Male,disloyal Customer,27,Business travel,Business,544,2,2,2,1,1,2,1,1,3,5,4,3,5,1,0,0,Dissatisfied
19426,45162,Male,Loyal Customer,35,Business travel,Business,1847,4,5,5,5,2,4,3,3,3,3,4,4,3,1,81,96,Satisfied
19427,16864,Female,Loyal Customer,28,Business travel,Business,746,1,1,1,1,3,3,3,3,3,1,1,4,2,3,3,0,Dissatisfied
19428,103397,Male,Loyal Customer,55,Business travel,Business,2797,2,2,2,2,4,5,5,5,5,5,5,4,5,3,52,48,Satisfied
19429,61917,Female,Loyal Customer,45,Business travel,Business,550,4,4,4,4,5,5,5,5,5,4,5,5,5,3,0,3,Very Satisfied
19430,122337,Female,disloyal Customer,22,Business travel,Eco,541,1,5,1,4,1,1,1,1,4,5,4,5,4,1,39,22,Dissatisfied
19431,44879,Male,Loyal Customer,29,Personal Travel,Eco,296,1,3,1,3,1,1,2,1,1,1,3,3,4,1,0,0,Dissatisfied
19432,69694,Female,Loyal Customer,44,Business travel,Business,1372,4,4,4,4,5,5,5,3,2,4,4,5,3,5,141,129,Satisfied
19433,85391,Female,Loyal Customer,47,Business travel,Business,3156,1,1,1,1,5,4,5,3,4,4,5,5,3,5,581,580,Neutral
19434,82062,Female,Loyal Customer,53,Business travel,Business,3897,3,3,3,3,4,4,4,4,4,4,4,4,4,5,0,29,Satisfied
19435,118406,Female,Loyal Customer,20,Business travel,Business,2862,2,2,2,2,5,5,5,5,3,3,5,4,4,5,0,0,Satisfied
19436,35869,Male,Loyal Customer,9,Personal Travel,Eco,1065,4,4,4,5,2,4,2,2,5,5,5,3,4,2,0,18,Satisfied
19437,37548,Male,disloyal Customer,25,Business travel,Eco,972,1,1,1,4,1,1,3,1,4,5,1,2,5,1,0,0,Dissatisfied
19438,6224,Male,Loyal Customer,27,Business travel,Business,3692,4,4,4,4,3,4,3,3,5,4,4,4,4,3,0,0,Satisfied
19439,85502,Male,Loyal Customer,60,Personal Travel,Eco,152,3,4,3,3,1,3,1,1,4,4,4,5,4,1,0,0,Dissatisfied
19440,36268,Male,Loyal Customer,68,Personal Travel,Eco,728,3,3,3,4,3,3,3,3,4,2,4,4,4,3,0,0,Neutral
19441,7292,Female,Loyal Customer,64,Personal Travel,Eco,139,3,3,0,3,3,4,3,4,4,0,4,4,4,4,0,0,Neutral
19442,58654,Male,Loyal Customer,32,Personal Travel,Eco,867,2,1,2,2,4,2,4,4,4,1,1,2,1,4,0,0,Dissatisfied
19443,42086,Male,Loyal Customer,40,Business travel,Eco,344,4,3,3,3,4,4,4,4,2,2,2,3,3,4,0,0,Neutral
19444,101355,Female,Loyal Customer,54,Business travel,Business,2200,4,4,3,4,4,4,4,4,4,4,4,5,4,4,2,0,Satisfied
19445,65109,Female,Loyal Customer,63,Personal Travel,Eco,190,1,5,1,1,2,5,5,3,3,1,2,5,3,4,0,0,Dissatisfied
19446,116373,Male,Loyal Customer,11,Personal Travel,Eco,358,3,4,3,3,3,3,3,3,4,5,4,4,4,3,41,39,Satisfied
19447,4086,Male,disloyal Customer,25,Business travel,Business,427,2,2,2,3,5,2,5,5,1,4,3,2,3,5,0,0,Neutral
19448,34349,Female,Loyal Customer,39,Business travel,Eco,427,5,1,1,1,5,5,5,5,4,1,5,5,2,5,225,218,Satisfied
19449,33868,Male,Loyal Customer,27,Business travel,Eco Plus,1562,3,1,1,1,3,3,3,3,4,3,4,2,4,3,0,0,Dissatisfied
19450,42330,Female,Loyal Customer,47,Personal Travel,Eco,550,3,1,3,4,5,3,4,4,4,3,3,3,4,2,0,8,Neutral
19451,112543,Male,Loyal Customer,64,Business travel,Business,862,3,3,3,3,5,4,5,5,5,5,5,4,5,3,22,21,Satisfied
19452,40715,Female,disloyal Customer,11,Business travel,Eco,599,2,0,1,4,3,1,3,3,1,2,4,1,3,3,0,0,Dissatisfied
19453,42467,Male,disloyal Customer,20,Business travel,Business,429,0,0,0,5,5,0,5,5,4,2,5,4,5,5,0,0,Neutral
19454,77350,Male,Loyal Customer,27,Business travel,Business,599,2,2,2,2,5,5,5,5,3,2,4,3,4,5,0,0,Satisfied
19455,13082,Male,Loyal Customer,29,Business travel,Business,3195,5,5,5,5,5,5,5,5,3,5,5,5,4,5,0,0,Very Satisfied
19456,9510,Male,Loyal Customer,34,Personal Travel,Eco,322,4,5,4,2,1,4,1,1,1,3,1,2,2,1,0,0,Dissatisfied
19457,22745,Male,Loyal Customer,33,Business travel,Eco,302,5,3,3,3,5,4,5,5,1,1,4,1,4,5,0,0,Satisfied
19458,23498,Male,Loyal Customer,41,Business travel,Business,1590,0,0,0,2,4,5,4,5,5,5,5,1,5,5,3,0,Neutral
19459,34431,Female,Loyal Customer,27,Business travel,Eco,680,1,4,4,4,1,1,1,1,2,5,3,1,3,1,0,0,Dissatisfied
19460,35986,Male,disloyal Customer,23,Business travel,Eco,1079,2,3,3,3,3,1,1,4,3,4,3,1,2,1,8,0,Dissatisfied
19461,114237,Female,disloyal Customer,25,Business travel,Eco,846,3,4,4,3,3,4,3,3,4,1,4,3,4,3,51,59,Neutral
19462,33400,Male,Loyal Customer,51,Business travel,Business,2614,1,1,1,1,4,4,4,3,2,3,5,4,3,4,0,0,Dissatisfied
19463,44856,Female,disloyal Customer,25,Business travel,Eco,585,2,2,2,4,2,2,1,2,2,3,4,2,4,2,19,7,Dissatisfied
19464,89217,Male,Loyal Customer,57,Personal Travel,Eco,1947,1,4,1,2,2,1,2,2,3,4,4,5,4,2,24,5,Dissatisfied
19465,22814,Female,Loyal Customer,47,Business travel,Business,2466,3,3,3,3,2,3,1,4,4,4,3,5,4,5,0,0,Neutral
19466,58878,Male,Loyal Customer,47,Business travel,Business,1538,3,3,3,3,3,5,5,4,4,4,4,3,4,4,1,11,Satisfied
19467,71873,Female,Loyal Customer,24,Personal Travel,Eco,1652,1,3,1,1,4,1,4,4,2,5,4,4,2,4,13,28,Dissatisfied
19468,47938,Female,Loyal Customer,14,Personal Travel,Eco,451,3,3,3,3,2,3,2,2,2,2,3,4,4,2,10,7,Dissatisfied
19469,110954,Female,Loyal Customer,21,Personal Travel,Eco Plus,545,0,4,0,4,2,0,5,2,3,5,4,4,4,2,0,0,Dissatisfied
19470,91648,Male,Loyal Customer,46,Personal Travel,Eco,1199,1,3,1,3,2,1,2,2,3,5,4,2,4,2,5,0,Dissatisfied
19471,31304,Female,Loyal Customer,51,Business travel,Eco,680,5,3,1,3,3,1,5,5,5,5,5,5,5,1,12,21,Satisfied
19472,57737,Male,Loyal Customer,59,Personal Travel,Eco,1754,1,5,1,4,4,1,4,4,3,5,3,5,4,4,0,0,Neutral
19473,128548,Female,Loyal Customer,34,Business travel,Business,2108,5,5,5,5,5,5,4,5,5,5,5,4,5,5,0,0,Very Satisfied
19474,12187,Female,Loyal Customer,26,Personal Travel,Eco,1075,3,5,3,4,3,3,3,3,3,4,4,5,4,3,0,0,Satisfied
19475,37454,Male,disloyal Customer,50,Business travel,Business,1069,2,2,2,1,5,2,5,5,4,3,3,3,5,5,29,22,Neutral
19476,94451,Male,Loyal Customer,58,Business travel,Business,562,3,3,3,3,3,5,5,5,5,5,5,4,5,3,15,0,Satisfied
19477,27571,Male,Loyal Customer,52,Personal Travel,Eco,937,2,4,2,1,1,2,3,1,4,5,4,3,5,1,0,2,Dissatisfied
19478,112633,Female,disloyal Customer,26,Business travel,Eco Plus,602,3,2,3,4,2,3,2,2,3,1,3,1,4,2,11,13,Dissatisfied
19479,55711,Female,Loyal Customer,30,Personal Travel,Eco,1062,2,3,2,3,3,2,3,3,3,1,3,1,3,3,0,0,Dissatisfied
19480,42350,Female,Loyal Customer,55,Personal Travel,Eco,329,2,5,2,3,3,2,3,1,1,2,1,2,1,1,0,0,Dissatisfied
19481,83144,Male,Loyal Customer,60,Personal Travel,Eco,1127,2,4,2,4,5,2,5,5,3,4,3,5,5,5,0,0,Satisfied
19482,74841,Female,Loyal Customer,31,Personal Travel,Eco,1797,2,5,2,2,1,2,1,1,5,3,3,4,5,1,15,1,Dissatisfied
19483,59438,Male,Loyal Customer,25,Business travel,Business,3017,2,2,4,2,1,2,2,1,4,3,4,2,2,2,351,357,Dissatisfied
